17 | ת.רכבת רחובות,36668;36669;34285;38710;30491;37143;30475;37148;36745;30481;36769;30701;36658;32101;38426;34413;30466
27 | מבוא דותן: מרכז,47962;40144;40147;40181;40207;40197;40212;40227;40247;40255;40281;40420;40458;40557;46132;46009;43349;43354;43306;43334;40571;43495;60971;63578
34 | מתחם ביג,47941;47723;47130;47131;40528;40519;40521;42170;48116;48137;48121;48128;43041;41683;47328;47317;47321;47264;41800;41801;41685;48122;48131;48117;48115;41794;40533;41680;47129
55 | נווה הברון,47939;40402;40381
63 | מלון עדן,47939;40811;43011;47877;40339;40341;40343;40366;40372;40381;40451;40400;40401;40804;47390;40813;40436;47376;40815;47340;40814;47543;47545;40085;40806;42141
77 | גבעת אולגה,40116;40095;40078;40053;40029;40024;40017;40012;42726;47323;47324;40695;41810;40691;47375;41337;46186;46187;46188;40565;40576;42204;42205;42206
86 | המושבה,47939;40811;43011;47556;47895;42750;47555;40432;47554;47320;47558;47559;42752;47560;43010;42564;40819
94 | ביתר,40135;41971;40786;47338;42105;43244;40700;40704;47394;42519;43216;43217;49983;42520;40759;43131
96 | נווה עובד,48140;43226;46030;40147;40181;41787;40781;40782;47406;40784;41828
30 | רמת הדר,42659;42502;41935;42504;41996;41840;41862;47348;41850;42153;41863;47990;49975;47964;41027;41047;41051;41050;41556;41060;41061;41048;41049;41869;41864;41056;41054;41055;41562;41088;41089;41087;41983;41107;41108;47205;41106;42487;41662;41101;41071;41068;41069;42368;41065;41066;41067;41073;41627
37א | חיפה: רכבת בת גלים,46956;42838;46958;46959;42394;42396;42397;42398;42101;41878;41461;46963;46964;46966;46995;40066;42064;41879;42065;47090;47004;41466;47005;41467;41881;47009;42066;41882;40863;43113;43112;41511;40293;42998;41988;42442;42165;41171;41172;40969;40973;40974;43100;40980;41689;40989;40990;41016;41017;41032;43000;41065;41066;41067;41077;42297;41078;41079;41080;41691;41692;41134;41135;42867;42868;41574;41164;41145;41162;42955;47882;47940;42953;42746
23א | רוממה הישנה,41144;41164;41702;43209;41566;41567;42239;41129;41101;41071;41068;41069;42368;43091;41786;41031;41009;41010;40986;40979;40977;40978;40981;40982;40997;40998;41950;41951;42468;41175;41176;41177;40999
23 | הדר הנביאים,40995;47983;41000;41001;41002;41003;41952;41953;41954;41957;41859;40996;40994;43100;40980;41689;40989;40990;41016;41017;41032;41063;41671;42016;41064;41070;41072;41102;41103;41104;41105;41568;41142
567 | תל אביב יפו: תחנה מרכזית,34924;37034;37031;37030;37028;32837;37018;37119;35923;27084;39790;39796;39798;39801;39802;39803;39806;39807;37065;37085;37150;37151;37090;37088;37078;37074;36064;36074;36561;37036
40 | שוק תלפיות,42015;42515;42516;43033;41161;42001;42746;43034;41156;41148;41149;41150;41151;47881;41539;41167;41703;41138;41139;41568;41142;41144;42866;41709;43093
13 | קרית מוצקין: מרכזית הקריות,41502;43214;43213;41612;41614;42042;42858;42525;42526;42527;42158;42159;41299;41300;41302;41303;47632;41319;41320;41328;41305;41326;42694;42731;42762;42422;42763;42764;42765;42766;42767;41323;41322;41408;41409;41715;41714;41483;41666;41414;41416;41417;41418;41805;41480;42556;42667;42363;41424;41425;41428;41435;41429;41430;41873;41432;41791;47507
40 | תחנת הרכבל,43009;47409;41260;42625;41277;42456;43119;41274;41842;42507;47104;47440;47248;47098;42104;42664;47183;47096;42983;47179;47437;43115;47222;47529;47530;42867;42868;41574;41164;41145;42461;41112;42094;42093;42953;41157;41159;41160;41569;41570;43092;41281;41162;42955;47882;42958;41153;41154;41750;43035;43095
13 | הדר חסן שוקרי,43097;42866;47223;47210;47528;47221;41275;41276;41267;47346;41265;40459;42490;42491;41270;41271;41272;40460;41999;42000;47304;41261;41233;41234;41268;43115;43095;43092;41281;43090
14 | הדר חסן שוקרי,43097;42866;47223;47210;47528;47221;41275;41276;42622;41266;41992;41262;41263;41264;41256;41230;41645;42924;41646;41647;42900;41223;42925;43077;41208;41201;41198;41199;42788;41193;41194;43677;42549;42455;42795;41180;43123;47247;41181;42447;41182;43124;41187;41195;41197;41886;41207;41209;41210;42926;43030;42927;41224;43021;47225;42495;41644;41232;41257;41258;42761;41259;41261;41233;41234;41268;43115;43095;43092;41281;43090
14 | בת גלים,42015;42515;42516;43033;41161;42001;42746;42947;43032;47881;41539;42956;41540;41514;43108;42747;41288;43097;42866;47223;47210;47528;47221;41275;41276;42622;41266;41992;41262;41263;41264;41256;41230;41645;42924;41646;41647;42900;41223;42925;41220;47102;47101;41221;47226;41222;41201;41198;41199;42788;41193;41194;42455;42795;41180;43123;47247;41181;42447;41182;43124;41187;41195;41197;41886;41207;41209;41210;42926;43030;42927;41224;43021;47225;42495;41644;41232;41257;41258;42761;41259;41261;41233;41234;41268;43115;47222;47529;47530;43090;41284;41287;42977;47882;47940;42953;41157;41159;41160;41569;43077;41208;43095;43092;41281
16 | מרכזית המפרץ,42015;42515;42516;43033;41161;42001;42746;42947;43032;47881;41539;43109;41169;42723;41289;43108;42747;41288;43097;42866;41709;43093;41698;41249;41576;41704;41969;42099;41197;41886;41207;41209;41210;42642;47392
18 | בת ים: בית עלמין,20741;21705;25732;21544;21150;21520;25617;20784;21543;25556;20773;20121;20659;25354;28539;28538;25334;25329;20452;25301;25296;20447;25288;25226;25225;25204;20116;20465;20538;36231;39736;36224;36240;36247;36249;36267;36179;36175;36173;36171;36169;36158;36155
18 | תל אביב יפו: רכבת מרכז,37113;37571;31457;36168;36172;36174;36178;36266;36268;36248;36244;36212;36223;36227;36230;25206;20464;25203;25205;25224;25227;25291;20446;20448;20449;25302;25333;25336;25340;25364;20772;20774;25557;21541;20785;25618;25629;21136;21000;21206;21303
85א | קרית חינוך אורט,42940;41425;42708;42709;42710;42711;42712;42713;41419;41420;41608;41717;41415;41413;41716;41411;41412;42199;41966
85 | קרית חינוך אורט,41912;41913;41918;41433;41431;41610;41718;41426;41427;41632;42142;42709;42710;42711;42712;42713;42714;41422;41419;41420;41608;41717;41415;41413;41716;41411;41412;42199;41966;42331;41434;41478
87 | בית ספר רוגוזין,41650;41598;41341;41342;41676;41677;41678;47415;41675;40208;42167;42236;42237;42513;41665;42356;41747;41599;41600;41348;41350
87 | כבביר,41225;41226;41074;41991;41075;41015;41014;41007;41004;42777;41005;41012;41013;41555;41707;41657;41658;41761;41762;41763;43106;40201;42814;42759;42801;42802;42612;42613
88 | תיכון עירוני ה',41022;41836;47342;41939;41851;41852;41021;41025;42006;42580;41756;41041;41661;41660;41043;41038;41035;41036;42441;41986;41941;42828;47306;41065;41066;41067;41225;41226;41074;41991
89 | רמת הדר,41991;41075;47180;41856;42288;42358;42428;42360;42366;42809;42361;42359;41904;42578;41905;40995;47983;41000;41001;41002;41003;41701;41968;41900;41229
90 | שכונת זיו,41249;41576;41704;42571;42926;43030;47094;41236;41892;41893;43020;43019;43077
90 | הדר עליון,41207;41209;42242;41244;41245;41246;41247;41241;47093;47092;41223;42925;42642;47392;41575
90א | רמת אשכול,41991;41075;41018;41699;40991;40986;40979;40976;42367;42126;42127;42128;42129;47227;42130;42132
90 | תיכון עירוני ה',42126;42871;42127;42128;42129;43102;47227;42130;42872;42132;42022;42959;41936;43100;40980;40987;41008;41991
91 | רמת אשכול,41991;41075;41018;41699;40991;40986;40979;40977;42550;42551;42552;43105;47229;42835;42836;42553;42554;42887;42555;42882;43103;41171;41172;40969;41989;41990;42878;42054;42277;42879;43099;47228;43464;42055;42880;42056;42057;40974;42367;42126;42871;42127;42128;42129;43102;47227;42130;42872;42132
45 | פסגת זאב צפון,3374;4216;463;623;2024;9862;6134;1601;5886;1171;903;3678;1352;1731;1927;3637;5965;1808;2079;2583;1926;1809;9970;3664;1810;2002;3089;3655;3090;3091;3658;3092;1074;1082;1085
45 | בנייני האומה,1240;1084;1078;1497;2981;2982;2983;3087;3654;5825;2003;6233;2004;1485;1486;3662;5821;1487;9968;1799;1783;1784;1375;1347;1344;1150;3008;1317;1622;9870;5885;1106
37א | דאלית אל כרמל: פנינת הכרמל,47181;47532;42947;43032;47881;41539;41167;41703;41138;41139;41568;41142;41144;43190;43191;41163;41565;41630;41695;41124;42166;41125;41076;41559;41560;42223;41558;42368;43091;41786;41031;41009;41010;40986;40979;42829;42424;42053;40975;40971;40972;40970;41173;42207;41174;41188;41189;42647;42996;43113;43112;46203;41733;47018;47021;47010;41876;47007;41877;42063;41729;47003;42067;41883;46996;46994;46965;41731;42069;46962;41732;41884;46961;47087;42391;42392;42393;46960;46957;42837
92 | רכסים: בנה ביתך,42406;47399;41543;46950;41743;41744;41670;41545;43088;43089;53291;53365;47110;43192;42328;46954
92 | נוה גנים,43765;43766;47671;47673;47583;41606;41400;47258;42450;42317;42295;42296
92א | גושן,43765;43766;47671;47673;47583;47250;47653;41396;41391;41389;41712;41386;41383;41384;41713
92 | לב העיר,42293;42294;43529;43765;43766;47671;47673
91א | רמת בגין,43256;43258;43260;43261;42744;42745;42618;42619;42690;42620;42471;42472;41547;42473;40892;40901;41807;40902
92 | כפר חסידים א': מרכז,43420;42324;42325;43584;46213;53368;53369;53344;42327;46209;46951;47391;46214;46207;46215;41523;41526;41844;42628;42995;41749;47103;46949;41535;41745
92 | רמת הדר,41690;41008;47180;41856;42288;42358;42428;42360;42366;42809;42361;42359;41900;41229
575 | תל אביב יפו: רכבת מרכז,34924;37034;37030;37028;32837;37018;37119;35923;26835;20377;26744;20112;20105;20099;26646;21389;21388;21513;21387;21498;21497;25077;21423;25071;21188;21534
93 | גבעה ב,42628;42995;41749;47391;46214;46207;46215;43088;43089;59892;47084;47085;47086;43192;42328;46954;42324;42325;46213;53368
93א | חוף קרית חיים,42415;42766;42767;42861;41310;41314;41313;42730;42729;42728;42693;41308;41325;41306;41329;41330;42077;41316;41317;41318;42155;41301
92 | אחוזה,41900;41229;42498;42358;42428;42360;42366;42809;42361;42359;42247;41857;41858;41018;41699
93 | משכנות,59892;47084;47085;47086;43192;42328;46954;42324;42325;46213;53368;53369;53344;42327;46209;46951;47391;46214;46207;46215;42628;42995
93 | מכללת גורדון,42126;42871;42127;42128;42129;43102;47227;42130;42872;42132;42022;42959;41936;43100;40980;40987;41008;41028;41029;42783;41063;41671;42016;41064;41070;41072;41826;42939;41796;41735
93 | רמת ספיר,41199;41193;41194;41180;41181;42447;41182;41186;42796;42285;42332;42200;42224;41187;41195;42607;42608;43125;42609;41196;41751;42787;42083;42081;47413
94א | כיכר אליזבט,41184;41185;41988;42442;42165;41171;41172;40969;41989;41990;42054;42277;47228;43464;42055;42056;42057;40974;40977;40978;40981;40982;40997;40998;41950;41951
95 | רמת אלמוגי,41184;41185;41988;42442;42165;43103;42386;42222;42221;43101;40977;42550;42551;42552;47229;42553;42554
95 | תיכון אליאנס,42442;42165;43103;42883;42386;42222;42221;43101;40977;42550;42551;42552;47229;42553;42554;42555;41173;42207;41174;43121
96 | בן גוריון,40141;40132;40130;40129;42844;42653;42634;42648;42436;42451;42452;42453;42454;42843;42437;42438;42439;42440;47372;47654;41379;47380;42841;41367;42013;41603;41357;41355;41353
96 | נוה פז,42194;41187;41195;42784;42798;42607;42608;47303;43125;42785;42609;40226;41196;41751;42083;42806;42081;47413;42082;42787;42099;41197;41886;41207;41209;42242;41244;41245;41246;41247;41241;41235;41232;41257;41258;41259;41261;41233;41234;41268;40270;41842;42507;47104;47440;47248;47098;42104;42664;47183
575 | כפר סבא: תחנה מרכזית,20001;24068;21615;20287;21613;21460;21750;21385;21469;26312;27065;21394;20104;20096;20118;28626;20650;20307;26811;26834;36393;37135;37017
96 | תיכון אליאנס,47440;47248;47098;42104;42664;47096;41274;41842;42625;41275;41276;42622;41266;41992;41262;41263;41264;41256;41231;41236;41892;41893;43020;43019;43077;41208;41201;42466;42467;41186
97 | סביוני דניה,41184;41185;41188;41898;42901;41190;42902;41191;42903;41818;41192;41814;42904;41815;42905;42906;41816;42238;41817;42227;42911;40959;42163;40960;42912;42913;40961;40699;42072;40962;40963;42914;42915
97א | רוממה החדשה,41184;41185;41188;41898;42901;41190;42902;41191;42903;41818;41192;41814;42904;41815;42905;42906;41816;42238;41817;42227;42911;40959;42163;40960;42912;42913;40961;40699;42072;40962;40963;42914;42915;42830;42923;42916;43126;42827;41988;42442;42165;41171;41172;40969;41989;41990;42878;42054;42277;42879;43099;47228;43464;42055;42880;42056;42057;40974;40977;40978;40981;40982;40997;40998
41 | פתח תקווה: תחנה מרכזית,37487;36394;34795;20337;25233;20346;25236;20296;20027;20048;25291;20446;20448;20449;25302;25303;20454;20665;25372;20666;25425;20667;25287;25639;25669;21538;21286;21287;21379;33432;38130;31010;36480;31737;35474;31447;31203;38120;31129;36596;31065;38115;36593;31067;38113;35488;39789;35441;35491;38469;38468;34004;32269;32266;32262;32268;35348;36764;38137
42 | בת ים: מרכז הספורט,26806;26808;26802;26799;26795;26784;26727;20306;20305;26450;20304;21270;21390;21452;21666;26355;26352;26287;26284;26255;20801;21705;21472;21675;20725;20750;20752;21376;21481;21584;25374;27035;20456;20445;28566;20342;20337;20351;25208;20538;36231;38458;37473;36214;36207;36203;36209;36211;36140;36131;36122;36097;36114
251 | חיפה: מרכזית המפרץ,53712;53298;52560;52334;52329;59463;59462;59443;59442;54193;52326;53127;53576;56133;57822;52567;52568;52564;52565;52689;41792;41503
42 | תל אביב יפו: קריית עתידים,30018;36139;36142;36210;36208;33719;36215;36222;36227;36230;25206;25211;25218;25244;20418;20444;20455;20459;25376;20097;20102;20109;21502;21244;20139;20356;20727;23014;21140;28665;26248;26258;26286;26289;26353;26369;20643;21450;21533;20187;26448;20299;26724;20768;26781;26785;26798;26802;26790
263 | כרמיאל: תחנה מרכזית,52688;59420;57664;51523;57841;57527;53053;52624;59423;51564;51566;52383;51577;52949;51578;51602;51603;58228;50588;57881;53566;57807;53479;50650;50673;50695;50699;53707;59715;53094;59991;59992;59717;50729;52159
272 | נהריה: תחנה מרכזית,43009;41476;41477;41296;43053;41714;41484;41480;42667;41609;41504;53129;52325;52688;52331;51254;52332;51273;51521;53349;53380;51524;53717;52581;56496;50064
272 | חיפה: מרכזית המפרץ,50093;50074;50059;50037;50028;50020;50057;50076;50063;50053;53718;52372;53350;52704;51256;51522;51251;57410;53394;59065;50194;50227;50244;50148;50101;50111;52362;50090;50062;50054;50049
296 | נהריה: תחנה מרכזית,50688;59124;59125;59126;59119;59898;59132;59133;50454;50441;50415;50407;56107;50300;51581;50287;50269;50256;50212;50215;50195;50189;52766;50096
343 | נוף הגליל: אזור תעשייה ג',55146;51576;51568;51569;51573;51574;58439;58408;53465;53466;52129;58409;55811;52073;58411;50261;58414;52074;58415;52077;52097;58416;52098;51557;52078;51558;52076;52382;54196;54200;52706;52707;52708;52709;52710;52711;54707;54708;53209;54715;53233;59740;51161;59741;59742;52351;52980;52352;57494;57820;57923;58289;58283;58279;58270;57917;58260;58256;53018;50060;54419;54663;54159;54171;54236;56400;53827;53881;53918;53932;53941;54191;54189;52066;50874;55488;51858;55012;55648;55249;52182;52178;52175;55256;53877;53882;54218
43 | רמת גן: שער מזרחי שיבא,30018;38454;33754;36101;36103;36130;33891;33719;36224;36240;36247;36249;37660;38633;37659;36274;31460;36366;36368;31461;36379;25274;25287;25639;25669;22932;21277;26018;26030;26035;25743;25747;25750;26089;21031;21134;21033;21004;21002;21041;21109;32567;31903;31901
89 | תיכון עירוני ה',41900;41229;42498;41969;41175;41176;41177;40999;41006;41985;42579;41987;42358;42428;42360;42366;42809;42361;42359;42247;41857;41858;41991
361 | צפת: תחנה מרכזית,43009;41476;43007;41477;42938;41296;43053;41714;41483;41484;41480;42667;41609;53549;53129;52325;59444;52688;59420;57664;57841;54706;59423;51564;51566;52383;51577;52949;51578;51602;51603;50563;53345;55137;54204;50817;54150;50881;50896;50904;58341;52675;51605;54147;51621;51626;51627;51651;52691;51662;50961;50991;51213
123 | ירושלים: הר חוצבים,61168;60936;60857;60942;63576;61065;61160;60978;63957;63952;63953;63955;63956;60981;63730;60927;60943;60925;61166;63497;61167;60859;60652;65376;60653;60667;60555;63477;61176;60655;60586;63966;60587;61177;61178;61179;60867;61163;60868;60878;3291
165 | שפרעם: מרכז,43009;41476;43007;41477;42938;43070;43055;40518;40520;43059;43045;43066;40529;51548;40882;57955;57444;51547;53174;56677;53175;57860;53176;53181;56997;53348;53705;52355;52737;53179;52351;52980;57494;54202;53250;52348;52976;52981;57447;57458;57459;57460;55818;55819;57854;55820;51032;51093;58476
92א | חטיבת רימון,41402;41403;41404;41405;41406;41385;41387;41388;41390;41392;41995;47250;47652;42145;42279;43531;43765
40א | מרכזית המפרץ,42015;42515;42516;43033;41161;42001;42746;42947;43032;42957;42092;42089;42462;41138;41139;41568;41142;41144;42866;47223;47210;47528;47221;41277;42456;43119;41274;41842;42507;47104;47440;47248;47098;42104;42664;47183;47096;42983;47179;47437;47728;40270;40271;41532
52 | תחנה מרכזית,26806;21357;21356;21831;26595;26454;21270;21390;21452;21666;21817;22273;28500;21470;20036;21354;26278;26276;26274;26137;26135;26196;26198;26185;26184;20324;28580;21044;26074;26072;21655;21595;21301;21438;21264;21274
57 | רמת גן: איצטדיון וינטר,26313;26302;21717;21562;26323;26425;26429;26435;26436;20304;21270;21390;21452;21666;21817;22273;28500;21470;20036;21354;26278;26276;26274;26133;26129;21025;21141;21077;21044;22922;21120;21040;21004;28628;28632;26147;26143;26066;26142
361 | חיפה: מרכזית המפרץ,58002;51204;51665;53742;51664;51653;51663;52690;51623;54146;50560;51620;56051;52619;50900;59940;51613;51600;50879;50835;50483;55137;50723;50585;50544;51604;51606;51599;52950;51576;51567;51565;59414;52622;55969;57538;59419;53394
94 | תיכון אליאנס,40981;40982;40997;40998;41950;41951;42468;41178;42099;42466;42467;41186
165 | חיפה: מרכזית המפרץ,57850;56678;51035;53174;56677;53175;57860;53176;53181;52352;57820;54202;57409;53250;52348;57966;52349;53705;52355;52357;52358;58293;58291;58292;53584;43083;40881;43061;43063;43060;43058;43056;43054;43069
95א | תיכון אליאנס,41989;41990;42878;42054;42277;42879;43099;47228;43464;42055;42880;42056;42057;40974;40977;42550;42551;42552;43105;47229;42835;42836;42553;42554;42887;42555;42882;43103;41173;42207;41174;43121
98 | מעונות גאולה,42937;47360;47659;41596;41331;41307;41293;42736;40583;41585;47577;43115;47222;42698;41248;42121;42280;41629;41897;42258;41663;41664;42219;41576
166 | אעבלין: מרכז,43009;41476;43007;41477;42938;43070;43055;40518;40520;43059;43045;43066;40529;51548;51546;54196;54200;52707;52708;52709;52710;52711;52712;52713;57449;52377;55754;55756;54716;55757;55755;57462;54707;54708;53209;54715;59740;54717;50813
98 | קריית שמואל,41627;41897;42258;41663;41664;42219;41575;41253;41254;41252;41279;42162;47221;42456;43119;41274;41309;41332;47661;42528
430 | חיפה: מרכזית המפרץ,57001;51240;57120;57121;57123;57124;57126;57127;57131;59045;57133;57134;57143;57114;52499;54244;54250;54133;54249;54248;54267;54165;53395;51639;50200;54169;53257;51443;58850;51703;51704;41464;41804;54135;54241;53737;53738;59017;51680;59012;52413;58441;59009;59008;58043;58045;58048;58049;58051;58054;58055;58056;58057;58058;58059;58060;52659;58062;58065;58067
442 | עפולה: תחנה מרכזית,57001;51240;57120;57121;57123;57124;57126;54135;54241;54244;54250;54133;52400;52401;52396;52394;52723;55356;51616;55503;56822;55510;56711;55334;56947;55401;55326;55048;58666;55069;57127;57131;59045;57133;57134;57143;57114;52499
436 | אשקלון: תחנה מרכזית,4170;638;60337;39531;13402;11344;10223;10138;12936;13751
437 | ירושלים: תחנה מרכזית,19988;12071;12072;12073;12074;12075;10214;13660;13685;13693;13713;13721;10221;10222;13744;10431;14830;11219;10137;10224;10225;11328;33610;32379;10141;10144;34286;35290;33802;34290;1720;62;61192
437 | אשקלון: תחנה מרכזית,4170;638;5523;60337;639;2032;33804;32362;33605;32361;10131;13401;39531;13402;11344;10223;10138;12088;12089;13751
442 | טבריה: תחנה מרכזית,52174;56695;55240;56817;55047;56020;55400;56948;55333;55340;55508;55010;55502;56733;53230;52724;52395;52398;52399;54245;54134;50298;54246;54242;58113;58114;58115;58116;58117;58118;58119;58120;58121;58124
793 | חיפה: המושבה הגרמנית,54910;54929;59666;58482;52992;52993;52991;42409;43134;43097;41574;41164;41146;41697;41168;42954
1 | מרכז,42009;40339;40341;40343;40366;40401;40804;47390;40813;40436;47376;40815;47340;40814;47543;47545;40085;40806;42141;40091;40437;40402;40381;40390;40528;40519;40504;40489;40453;40446;41860;40447;41382;42270;42271;42049;40356;42529;40358;42530;42531;42534;40794;40439;40425;40335;40318;42061;40324;40386;47137;41861;40468;41452;41453;42533;40470;40483;40494;42970;40433;43003;42972;42973
1 | חפציבה,40104;41788;40200;40202;40180;47175;40116;40095;40078;40053;43206;43363;42198;47384;47307;47364;42724;42465;47201;40765;40092;40151;40155;42626;40073;42365;42220;46144
5 | קרית שדה התעופה: קרית שדה תעופה,35275;34609;38865;37661;32057;37679
66 | פתח תקווה: תחנה מרכזית,25364;25365;20658;20657;25552;25564;25575;25805;25813;25835;25848;25877;20466;25898;25939;21197;26255;21644;26271;23026;21540;23038;21684;22980;26416;21370;26544;21161;36553;32274;32270;32267;31366;32269;32266;32262;36709;32494;32247;31652;31597;38137
88 | נוה דוד,41991;41075;41028;41029;42783;43000;43087;42336;42337;42338;41034;41037;41039;42240;42241;41044;41040;41042;41026;41024;41848;41849;42678;41836;47342
433 | ירושלים: תחנה מרכזית,33512;37792;31332;35908;31342;32947;38144;34280;33737;33117;33119;33120;33121;33122;35093;33077;36676;33806;32576;32568;35843;33408;33409;33411;38033;34380;3117;61192
433 | ראשון לציון: תחנה מרכזית,4170;638;5523;61349;63903;34381;30512;33414;33416;33417;33418;33419;33648;39536;33442;33484;33434;33280;33281;33282;37663;33439
434 | ירושלים: תחנה מרכזית,31100;34634;32148;32153;36849;38023;38909;35073;35074;32368;32369;1720;62;805;6111;61192
22 | אזור תעשיה תלפיות,61;3009;2853;3010;2854;3012;3232;2823;3238;2706;3661;2623;5991;2621;2572;3847;3014;2809;2798;2803;1799;1783;1784;1375;1347;1344;1150;3008;3607;3352;4174;3855;4175;1418;1077;1073;2260;2261;1053;1676;2589;6028;1905;1016;1012;4249;2180;1638;1639;1651;570
23 | מרכז,60884;60885;63488;60879;60666;60651;60665;61168;60936;60858;63631;65377;60930;63593;63596;63597;61087;65412;60931;60932;60547;60538;63600;61085;63603;63601;60553;60543;63925;61090;65416;65413;63595;63594;60546;63629;63497;61167;60859;60558;60865;60866;60867;61163
480 | תל אביב יפו: רכבת מרכז,4170;638;3425;2648;2949;2709;2281;2293;2299;2300;2301;2298;2294;2701;2285;2702;2282;2682;2683;466;3484;2636;2729;9825;5938;517;3120;1057;1957;1098;3857;1570;61158;5960;5948;2003;6233;2004;1485;1486;3662;5821;3009;2853;3010;3012;3847;3014;2809;2798;2803;2948;2987;2314;2323;5592;972;938;5594;5640;5639;1494;1589;5980;982;986;2721;2528;2339;2345;2360;2150;2152;2163;2547;2548;2160;2168;201;9801;202;3289;2564;329;330;2609;2611;2187;5997;2190;332;2722;5131;315;2556;2387;2202;2203;2217;2563;2262;3592;5823;5850;5894;3599;5851;5892;3914;4018;3137;3138;5829;3830;3139;5871;3828;5852;3822;3324;1675;2181;1539
91 | מועדון לנוער,46951;42628;42995;41749;47103;43088;43127;41520;41521;41764;46211;53291;53365;47110;43192;42328;46954;48143;42324;42325;46213;53368;53369;53344;42327;46209;47391;46214;46207;46215;41523;41526;41844
91 | רמת בגין,41949;42692;42488;41546;41970;42483;41959;41960;41961;40901;41807;40902
434 | רחובות: תחנה מרכזית,4170;647;638;5523;60337;71;639;38910;34350;32364
25 | נוה יעקב,3374;4216;463;623;2024;9862;6134;1601;5886;1171;903;3678;1352;1731;1927;3637;3606;5854;3849;2855;2856;6214;2583;1926;1809;9970;3664;1810;2002;1488;1812;1944;60028;61157
998 | קרית אתא: מרכז,28525;23055;27044;20330;20340;26520;20207;21597;22980;21370;21161;27063;34202;41694;42628;42995;41749;41743;41744;41670;41545;47391;46214;46207;43089;59892;47084;47085;47086;43192;42328;46954;42324;42325;46213;53368;53369;53344;42327;46953
436 | ירושלים: תחנה מרכזית,19988;12071;12072;12073;12074;12075;10214;13660;13685;13693;13713;13721;10221;10222;13744;10431;19157;10137;10224;10225;11328;33610;32379
999 | ירושלים: סנהדריה המורחבת,43060;42715;42716;42717;41781;41782;42328;46954;43420;42324;42325;46213;46211;53344;42327;41523;41526;41844;42628;42995;41749;43088;53364;42400
48 | אחיהוד: תחנת הרכבת,50093;50142;50242;50275;50285;52390;59269;59186;50319;50325;52384;50345;52966;52967;59408;53631;59412;59413;51564;51566;52383;50312;50294;59181;53124;59904;53119;59998;59182;59183;59999;59184;59187;53090;59201;59202;59203;59204;50375;58438;59205;52386
176 | מעלה אדומים: מרכז,1122;5200;3114;1415;60884;60885;60876;61175;60877;63474;61174;63920;60870;60871;60872;63965;61172;61077;60886;60887;60888;60889;61173;60873;60874;60875;63488;60879
825 | תל אביב יפו: תחנה מרכזית,52174;56695;55043;55641;55366;55505;52678;46121;46141;46096;46098;46142;46143;40575;40555;40410;42350;40752;30856
531 | תל אביב יפו: רכבת מרכז,36597;36603;36607;36604;36598;20282;26912;26910;26908;21263;26903;26905;26900;26899;20216;26881;26894;20308;20242;26883;20234;26876;20224;20307;21633;21219;20195;20266;20306;20305;20304;21270;21390;21452;21666;26355;26352;26287;26284;26255;20801
531 | רעננה: לב הפארק,20001;26248;26258;26286;26289;26353;26369;20643;21450;21449;21533;20187;20299;20300;20301;20302;20196;27083;20303;20227;20328;20329;26884;20243;20244;26895;20370;27108;26898;26901;26904;20722;27226;26909;26911;20281;36599;36605;34997;36602
826 | נוף הגליל: אזור תעשייה ג',28625;23014;24068;20050;20051;20096;20118;26749;20145;20153;30838;34202;30178;30200;41694;42932;42154;45530;45501;55499;52258;52256;55521;53245;52729;53560;52374;43029;43023;51536
532 | רמת השרון: מחנה גלילות,21256;20004;20026;21669;24068;21564;21615;20287;20050;20051;21532;20096;20118;28626;28623
296 | חיפה: מרכזית המפרץ,53221;50724;59114;50654;50688;59124;59125;59126;59119;59898;59132;59133;50454;50441;50415;50407;56107;50300;51581;50287;50269;50256;50212;50215;50195;50189;52766;50096;50093;50126;50119;59322;52570;53394
343 | אחיהוד: תחנת הרכבת,58454;56736;55435;52179;52047;56241;56821;55262;50840;54228;54186;53961;50844;53938;52319;50893;56399;53822;54243;54160;53257;54490;53017;58251;58253;58254;58258;53021;58277;53214;58280;58288;54202;52347;57966;52349;59734;59735;51162;59736;53232;52377;52715;52716;52717;52718;52381;52719;54201;50048;52378;52379;52104;51549;52105;51550;52107;50566;52108;52109;58427;52092;58412;52091;54890;58309;58410;53467;53468;51562;51563;51561;51575;51571;51572;52383
551 | הרצליה: תחנת הרכבת,35377;35378;38334;38141;31219;32266;36899;37662;32408;38243;31731;37168;39686;37169;34144;36581;37171;37170;37174;37176;37178;33971;38767;35946;38768;37269;37013;37062;37060;37058;37056;37055;37052;36614;36612;36601;36598;26912;26910;26908;21263;26903;20215;26895;20217;27126;34934;31599;32270;32267;32269
561 | פתח תקווה: רכבת קרית אריה,39822;37034;37031;37030;37028;32837;37018;37269;37861;30300;33947;34261;33845;32996;37206;37207;37208;32734;37209;36582;37254;37153;39684;38242;31732;38303;32409;39628;35373;32271;34063;32259;32260;32299;32454;36583;35592;36580;38143;32231;36725
